0,80443603.6042896,121564581.350563,80108451.3550464,110308142.895339,57807686.8559424,19744136.843704,61679072.1218016,71664463.93392,100654665.779088,130510348.541042,163974875.235101,71959846.4850016,115135100.218409,32680981.277952,31234491.7048896,27813668.118168,24435765.78032,114909012.020894,49967064.5642448,134214224.054693,92940687.834832,60072058.4276848,54944450.1612528,77478737.537292,78606146.139912,70006284.4009864,87074819.0398944,84330449.4175496,33394448.0472768,34261032.6219312,30544969.839252,48656178.967104,41197071.975672,68371427.461328,14460278.9357952,36656876.4496928,36880082.476272,21600855.3448128,31109872.226496,46849011.6323,27786162.6932352,36606057.4113,42330696.633944,22161697.3151552,30445735.161008,23589986.5374432,14561885.7374528,38283184.423316,10006438.3203312,42440388.0777024,2975235.02136,16253454.6070304,24055338.2728904,5992833.467872,17228883.8125872,40817126.152068,21024475.092992,22753788.7799152,25459894.5149952,43730626.1332872,43444556.5891792,23638667.229464,5181737.6755048,11215851.2689408,45763857.9303824,43111397.3154688,13934266.6022416,14848023.783424,20750881.2010248,20666771.0460936,18090940.3671928,1178007.2026064,0,4598377.2847104,0,11784144.47572,0,39095368.8115936,16284126.5761248,23975396.7158624,34541115.5231232,0,0,10835088.086556,0,31354467.0378488,18235766.620624,17292608.5174368,1205988.2488656,26868499.3551552,18800501.7828936,9109948.7534848,0,36377836.9544448,0,9817682.6164216,13254233.1819912,0,7861699.584,2303251.008256,41122397.4626608,17651815.1450832,0,34582072.8219264,9228792.89388,28136782.98072,0,15111330.8070464,0,11524315.6663384,11361073.0068792,9523029.239304,0,2284823.929904,10835631.5049984,4206292.6365264,0,19090650.2375528,0,28175454.410376,6139801.218344,333121.8752512,21726152.180668,1547898.41472,0,2841653.021304,11482457.1819608,24492206.5592704,10013300.5990272,2110657.894632,2925316.3042368,0,0,796657.6249792,11969882.1577728,0,7608152.2181632,7053933.4286208,4941375.372144,6392781.6762336,9835858.618872,16704404.9608464,0,0,23107162.7302656,0,0,0,0,0,0,15851415.0692,23576946.9137176,7688456.422,719408.27782,0,9242708.4479688,37532389.6043712,10261542.4983264,0,17549167.4811328,21184252.2333288,0,0,9279292.0907392,41521.70608,0,13287164.1712384,0,0,0,11759113.6116192,0,0,0,8616110.0197064,0,0,0,72394.258704,14142952.1736736,0,0,13146564.1737248,0,8797603.4422344,0,8747676.0328,0,0,6369604.1778624,0,8601054.2494608,0,8907706.179788,143377.4136528,0,7999247.3116672,0,0,0,0,0,0,1284035.676132,0,0,0,1726501.2136368,1146446.7615048,0,0,0,0,0,0,0,0,6500951.4874416,0,0,0,0,0,0,10783312.1355232,13916129.9539304,0,0,0,7296180.6609408,0,0,0,16127012.1488,8730865.1288976,0,0,0,0,0,0,0,0,0,0,0,4011140.442696,0,1304616.1498512,0,0,0,0,0,0,0,0,4644225.1644096,0,0,0,4042732.1832584,0,5634859.5385896,0,0,0,6261038.4221224,0,3404494.3909776,0,12270092.46336,0,4888121.8628192,4201918.0058944,0,0,0,0,0,1288917.025212,0,4539649.9195,1741144.6295264,3677265.0702864,0,0,0,0,0,0,0,0,0,47236.1249016,0,0,4297668.8242432,0,0,0
78054500.8790352,0,108304286.991909,62473626.2923136,84612807.1420992,37758780.8658144,32430728.5838016,83064028.57362,57257345.86,87183708.9467248,125807820.699198,190663407.532365,62249679.573192,117007046.005248,62383723.1449096,33185824.7560496,28232595.2334176,45916897.787328,159369672.114003,29565239.4581992,133118900.651928,102220821.276862,38009104.2683136,40294434.7264928,30096882.8371248,77734341.0349392,78515908.084128,129646346.653074,89408750.6911072,0,24260130.6033312,40215071.074536,29136371.32536,8475094.09424,64301939.2000968,29520865.483516,34763449.800352,65272637.3131728,13620507.5452576,24268897.5492864,29015332.7617968,16914368.1262248,20879341.2766992,27512298.7347944,30034696.0519896,43691701.421244,0,27450196.2301952,13823789.791744,15340529.9868992,0,1693432.8036192,19713912.794604,22793679.0235128,24488567.838636,20057907.2901248,12102905.2429312,38121851.9847256,20741463.09072,14402244.2892768,69847014.965664,41257619.5743304,31397248.7695616,9584025.524532,22871055.08242,33357994.6529536,29241952.3446008,28600371.6687416,13056721.2839304,17479288.8660096,25187006.5455288,28773060.7953216,17913451.3948656,16432321.795952,15122445.8784192,13416462.9623088,13274459.707296,14034633.895308,20746416.1967424,19929979.9173888,17060375.377696,9029747.728512,0,7748078.3217168,16004471.2191936,11715220.8301216,23773317.33312,14662569.0774688,8910073.74264,14753388.6370504,0,24281581.2755984,17220378.28946,0,6891251.3881368,231369.38344,4953730.901976,12351167.015556,0,9449823.6782352,3237610.1179008,30645707.8031904,2432926.9801576,0,6077031.029476,13083609.9151632,45061678.9120896,0,5088211.79496,0,18423616.0571424,2628059.386624,8855856.216064,0,3289877.03344,15607554.3962544,18293983.3627072,0,15986730.2210304,0,9179769.1220248,11155333.749824,5117681.292424,2902713.50532,6408132.9946368,0,0,0,3873069.4273984,15956498.9142432,14386798.7047104,8665618.8466448,0,11824814.9430096,525484.203144,0,0,0,7800163.7300608,0,6843815.5500936,5425738.8647424,0,0,13107406.6712064,2857506.18496,0,5850268.4662088,0,0,0,11733761.293952,3133785.574896,6453414.769264,10779050.6450496,2239253.8648064,446830.415464,0,0,6219144.4700352,0,2607993.3182504,0,7984725.624036,0,11310006.0069536,33550.6761296,0,2735644.745904,2229671.466288,2843089.6807376,0,5198861.303964,4424620.342632,0,0,0,7772758.89736,1806525.34104,2085096.6443728,0,0,0,6412686.6561264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1874638.4934312,0,0,0,12943673.6787904,0,0,0,0,0,6224826.9150648,0,0,0,0,0,0,0,0,0,0,0,8414397.881232,0,0,0,0,0,0,0,0,0,0,0,7365525.469584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4954209.4227672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121589272.034294,109267824.451864,0,39686379.600096,90099094.0778904,44975256.5108096,43893347.9204224,26628650.8872192,50769081.2558216,81373322.5404928,84900854.606064,130091412.059548,66209893.973432,77373422.5567872,58351590.4748736,19759224.5936256,27684250.798572,18416890.9230824,80842723.4869632,37917443.633376,118456413.800988,74770121.2951968,45097359.8981624,42785277.6346696,41509727.6083392,72413259.6785328,75972257.312224,102160467.55512,66463632.3969968,0,34716463.13912,23767283.018016,23931660.094304,10532871.687788,60664418.81828,31038765.1118728,40414915.8708136,40125235.497576,28678784.9974976,20648376.0824432,27933869.0881264,26648664.7037968,20352103.2822784,37072357.569216,30556561.4019408,24808531.757892,33255635.7149664,25782093.5046752,15209344.5871248,13314241.9722312,12511938.03818,16704240.5130752,36261146.0131608,11648129.12044,7125270.6053808,17131178.8582704,15219305.3310472,51312300.0084,16317123.8362176,20153372.502564,71007364.702716,42136773.6194304,17710652.3708408,23420339.339468,20891409.5764224,33073077.40702,1809504.8548128,22930276.9859328,12127931.0499464,19483227.928384,0,15702806.15872,0,0,12926115.1439728,0,28024551.59432,20672531.8316208,19406487.7330296,0,18606440.8391184,14798362.3516944,15296026.946392,0,0,19910233.825176,3565250.9468928,12087846.0033,16904370.0752904,0,0,3790373.0305664,19471665.163888,27140501.0591,0,7762790.09856,17884000.4405136,11922577.561424,0,0,5567340.9954776,11396513.1972608,19647035.8592256,0,4008319.785988,20479497.988376,0,0,0,7658829.18298,22271408.5282272,0,0,0,1624585.4572752,17540570.7875632,22098130.137356,0,5368884.5731456,0,6901875.9053664,7274800.930176,0,20942492.8454616,0,0,0,0,21106755.059264,0,0,3620484.2581584,17102507.9988672,0,2817548.9167056,0,15618764.6652096,0,0,0,5025585.199656,0,0,0,0,10288763.562,0,0,10800884.2909944,0,0,0,21518137.0396944,703384.08912,4019342.840664,0,0,0,0,0,0,15443555.904408,0,0,0,10143836.0606536,1258435.0472016,0,13261212.6956976,0,0,0,0,0,0,0,0,0,0,0,16922900.0139888,0,0,0,0,0,0,0,5739739.342884,0,0,8875415.30242,0,8929465.3349664,0,7913208.2088648,12157712.5915528,0,5630820.3560416,0,0,0,0,0,0,0,0,0,0,0,0,10216885.627424,0,0,0,0,0,0,0,0,0,4338533.0830848,4306910.9564304,0,0,0,0,0,3470592.586352,0,0,6512275.687264,0,10314013.01952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5620343.4966128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7635123.615828,6434128.446308,0,5811983.2896424,0,0,0,5214584.1208456,4796292.740804,0,0,0,0
80123374.6880112,60332705.1600832,40265433.5373216,0,62203554.216256,50893544.8319616,18181434.157568,41225295.9448272,35585934.9044992,51670285.3334016,51092459.33144,57915625.458292,40375304.968088,71724517.233712,27715957.150416,30283504.05656,20102423.1603776,24109212.4069984,47806492.9787608,10616605.182944,45235460.680368,28373498.2699296,15629067.0300096,20953998.031224,11177440.01806,27377701.452656,33521945.969136,55013411.67102,32183572.092448,9118981.1929864,13231715.2886784,914668.9837344,14469663.1719744,21353417.7415944,21554900.5346464,9213572.866036,11630316.708384,33964138.9453808,10855380.8887896,3797700.4117392,3373107.383944,14870050.2157064,0,12329984.2945248,19396530.5199224,15914034.36972,0,11593729.4979008,14544245.4110016,0,0,0,9101006.0007376,6386024.1148384,32054409.1466144,7387364.2707424,0,17221105.6484544,7608707.270964,2071897.041592,24939864.6192112,22087848.9450816,6683151.3660912,0,5496491.68142,965061.8141632,2833869.0339088,4586771.6415424,12411433.943328,1868435.1207312,108297.1054416,6993653.9344736,14864874.3050352,0,7014646.4008512,0,0,0,5380458.696264,912279.5247624,475335.9814392,6923049.9340864,0,15618708.39844,0,4931099.9911648,1755528.6328176,477336.1469472,5544357.920208,7368968.3324928,0,0,4830521.074464,0,0,0,0,0,0,1209257.42022,1475604.4968448,6836365.956504,0,0,3115009.991644,0,0,0,769902.9386496,0,3341591.2070744,0,444696.1209632,0,1452372.9448704,0,1960925.938112,0,2916546.5137648,0,2501817.83064,0,0,0,12686414.8607776,5178520.1365632,0,474535.915236,0,0,8477592.19384,1687091.7465792,0,678835.6075088,0,0,0,5189406.4508832,0,211093.8798672,0,0,0,0,8378136.0596096,0,0,1293883.874548,0,0,0,2441381.2938,0,0,0,3490562.8929072,2855156.496972,0,0,2770128.360612,0,0,0,53206.49282,7797453.105624,2112715.1543168,0,0,0,3120134.7234456,7682397.212984,0,0,7307.8879936,0,0,0,1921661.8116768,10317566.785088,356066.3564752,0,0,0,911221.1310536,0,0,0,0,0,0,0,0,0,0,5484871.516396,0,0,0,0,0,0,0,0,0,2313522.8278048,0,0,0,0,0,0,0,7594379.3197376,0,0,0,0,0,0,0,0,0,0,0,0,4687227.739008,0,0,0,0,0,0,0,0,1412926.1343016,0,0,0,0,20056.84284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278906.4756144,0,0,329181.0168208,0,0,0,0,1782085.7699088,0,0,0,0,0,0,0,0,0,7825332.9100512,0,0,0,0,0,380022.509088,0,0,0,0,0,0,0,0,8845356.516332,0,953625.553192,0,0,0,0,599208.6382744,0,0,0,0,0,0,0,0
113717947.522038,88687354.2381504,90923875.2393504,58001862.705184,0,52837199.4529992,24016778.499904,68260654.0846944,64944805.739684,55337362.864476,88024046.6016928,125615000.655857,73582881.216552,87303660.4100328,41048435.48652,24945886.509248,18695948.9857752,27740516.4574272,88695132.5859744,67770542.5321032,77806559.578896,61406707.6481888,62633353.191084,40053394.4221536,24272399.4740192,73091512.18866,33370184.0433024,106931807.747789,75672463.3086528,64094698.5513984,27443155.110416,35299231.57478,48027810.1538504,23448198.8476416,21724697.119032,42196107.6885024,10704642.256736,73841643.8228664,28744469.6127128,2706779.7024368,35162695.3836752,33276491.2877128,20233461.8769504,16572604.876128,49857678.8014632,5596025.5063488,21028541.0020736,12739432.091992,5590098.0969808,11422297.6933464,15399187.6118784,48604748.24136,22880052.4895056,23286266.356656,16746792.733924,6401904.2992128,2479356.4553008,57270015.0032256,15491198.3025184,0,46874797.526112,18842206.1791904,26961811.7486296,18106330.68432,10749569.6786688,0,0,14358213.8358048,5672630.524316,1563703.2622728,0,7289903.2571008,22998198.0814648,0,13779263.8499024,0,10431916.828624,8221293.3902712,0,0,0,14939093.6278,17711241.7513104,19996142.556672,0,12943484.32514,22435.0656504,0,0,29846.6659296,0,0,9545282.098896,17447919.73384,15315170.472576,11458630.6038624,11135795.8359936,0,5702215.6751736,0,5483968.351008,12225092.886288,0,0,0,0,0,2287016.992044,0,12662665.636212,10423740.5440888,0,0,7464525.5859616,4701670.896168,0,6731019.3089568,2343688.348104,0,5760672.115888,9139922.1187968,4809430.6886472,13337628.2929,16271.5926776,11932049.94612,8111746.0059856,0,0,0,0,12781000.5633728,10070518.836832,0,9320622.31008,7011078.8429056,0,4984658.7711032,0,0,0,0,19886.7066328,0,11813176.2839376,13462374.1335104,0,0,0,0,8345.0108496,177657.6556608,1477533.5612928,0,0,0,8454527.7865632,9326841.8105856,0,0,0,0,0,0,0,0,0,3121695.7837312,0,0,12808581.6071456,13754822.0720864,3983141.8709048,0,0,0,0,0,0,13441557.957884,7523487.825672,0,0,0,17679.1165536,0,0,0,0,0,0,12869517.2246,0,4265507.435428,0,4264501.4893728,0,0,0,0,0,0,0,0,2916932.98136,0,0,0,0,0,0,0,0,11358267.436064,0,0,0,0,0,0,0,0,0,0,3515094.1249216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13275659.7514536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57807686.8559424,37515400.1420016,45088016.8244112,46120235.6262528,52946029.9359096,0,15117099.5801376,47750648.1764,13409142.2749856,38186016.8800896,55868214.4220496,49560079.1470656,54578428.5897336,76882265.0296704,24078379.1412,26997804.883056,3436693.221432,15858553.8016688,39893647.796652,12254120.5138912,41059575.5004704,25823104.7163712,23442817.8910072,23303659.1992512,24039132.6136936,22918761.1523784,22396482.620664,35219198.4485152,17769942.4941984,15507344.1643296,20138672.6485792,0,15536833.0690112,8729861.7084432,22655777.960532,22390582.8082176,12206440.2510144,7608931.9206,0,6867538.6733928,11633544.0981264,12823126.631604,1034936.4570944,6976761.7048464,0,15077220.014748,0,7190545.097656,20089312.9319168,9531000.7903104,0,0,0,9217804.0624624,4389684.651648,6512441.624408,8302583.9857536,0,9575835.5948112,9038879.6445376,0,0,14736684.71248,0,0,4664718.60532,7646564.0758624,9180819.9022328,8283316.212192,4318838.3657984,11726110.92666,4377835.840264,0,0,9790785.2681464,0,0,0,5779280.22336,8858729.5225656,8661929.7015496,5214822.979704,0,0,8893890.445472,0,5085113.5383552,6068216.852112,10352646.56616,7161493.618452,3644596.6197744,7146817.248088,14417548.8610272,0,3623236.8971616,0,6776244.4490336,9733673.715688,0,7810832.6893296,0,3267240.317616,8864122.9046656,0,3538811.6946112,11183893.8720096,5982079.002264,0,753187.4654832,0,3954293.2617936,490527.4927104,6009144.5864128,0,0,7228217.0237032,7461610.871712,0,3799235.8672824,0,5234655.497708,4645071.4318768,0,0,422606.68528,0,0,3134901.5593056,0,7773426.88798,0,0,0,3803534.272256,0,0,0,6488619.3678336,5351175.4015824,10114104.1592808,655693.344092,1177967.9526784,0,0,0,0,0,4263267.4855264,0,0,0,5539319.4120576,0,0,9230575.0115568,0,0,0,0,6242913.2735424,0,5260390.59888,6234870.498816,3776144.3229096,0,4082536.7733248,0,0,0,0,0,0,5355476.2340288,0,0,0,0,3732874.0298304,0,0,0,0,0,4355244.8415456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899561.403468,2979814.1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6870175.1685616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341378.3514872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5169137.3715072,0,0,0,0,0,0,0,0,0,0,8575684.5289216,5493903.3062976,0,0,0,0,0,0,0,0,0,0,897068.8329456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19378764.9163472,32544368.7139968,43893347.9204224,18026478.752816,24016778.499904,14746367.2251552,0,29531315.3589248,37393762.65332,30678591.5735936,24278772.4618704,33890495.80536,16594044.465708,11581300.2311136,5985084.016568,9159279.8063824,2346447.785168,15644526.6092928,24615573.7601592,5675672.4592032,37060114.19886,23473307.9052472,9702260.656452,14235126.6927016,10455739.6674848,15033847.7134608,15292626.429132,24184680.93588,16634324.088532,0,2091852.495408,10257704.7820616,14165487.089712,5211449.3175216,16245158.978928,4426735.824368,7911464.176344,9782214.42444,5170543.724528,11921680.1826,14717441.68524,1456692.9272472,2317778.697156,6838435.1266816,0,13066467.2349016,0,2547056.53014,7828058.6262648,6276813.6375936,0,0,0,9767012.7436512,4282009.81992,1742787.616272,5724488.3651104,0,9764765.1986976,3908600.9046,8357489.517384,0,10628840.1983536,0,1817055.9661696,0,1211932.27648,8829404.893732,7582388.7230784,446656.8035888,11670706.0692944,992488.1078896,0,0,1819833.2535656,0,0,0,5988553.5324144,9772606.5683712,6966767.8101936,1815324.2855184,0,0,9671963.268992,0,6070226.50064,6694196.4026496,6753483.191448,3418949.648604,6014175.8796576,7734992.4598296,4454728.9956256,0,182154.6765168,0,5064023.44064,3869112.3554,0,1806678.7793216,573932.65656,0,1166748.31728,0,0,2825688.3297216,1303492.2210576,0,7484828.238996,0,2149795.628036,0,5289806.7598536,0,0,7051511.0151744,6741949.519728,0,7911074.0737224,0,0,0,0,23535.0325488,0,0,0,113685.5713656,0,2216537.8154368,6596754.753444,286455.4231344,0,0,0,0,0,930926.67374,3169584.6296688,1893381.649348,743645.1505824,1582908.3758816,72205.2300528,0,0,0,0,2574245.405516,0,0,0,948451.358964,1070131.32144,0,544528.301868,0,0,0,0,54091.8753888,0,0,0,0,0,0,0,0,0,0,0,0,5663.3074648,0,0,0,0,720207.76782,0,0,0,1245048.610288,0,0,380427.0109056,0,1160965.4087616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164673.7344688,0,0,0,0,83634.067696,0,0,0,0,0,0,0,0,229848.008376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528257.3099256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58412469.7827768,85922538.06874,26691295.1980288,41477592.7376352,65352305.4144192,47785502.66412,29488056.596192,0,51777134.966176,88243735.084424,52581151.3820832,84808415.4577944,35297329.7149408,68692632.4582272,55735310.8337336,25689681.0095424,37925253.2009816,21797005.5893784,68297821.90974,27225476.3309616,76407867.3137472,45843737.6611472,34210616.350464,25833519.9271448,30565167.0329424,36573670.6492544,57005289.0233096,70031768.2788656,49766280.3804608,0,8377372.2212096,13239006.117248,27743213.0137504,26900140.4782656,43165584.210832,28613351.5378632,33656430.9385232,36254586.6508032,28314806.7771072,20801594.4550744,16280287.860928,24690353.8612576,25568255.102112,30918823.6035768,27492825.467212,2859332.818272,23242206.0809296,13515129.0159632,15169034.2410432,22925492.6307568,0,18498011.4129728,25664249.695296,19299882.3045,10274120.881672,5217315.8995584,21757483.5216672,25197572.638368,18147548.272392,18715243.050776,40161598.1871664,41647559.0841648,27423645.8603504,10344136.157472,23263655.33742,22864601.1242592,0,9207135.7284608,12093956.5627104,7822772.3769712,0,11464826.124024,0,0,0,17531987.751744,12930291.9066496,0,18082894.429432,0,1109953.15502,13111863.5348488,0,0,0,4385136.0474432,0,13374811.2833184,16703875.8313056,0,930549.793376,0,17485045.5690504,0,0,0,10759112.679868,8893922.4314304,0,0,1901934.5812928,15191288.8170784,11524740.151776,0,0,13261578.9467184,0,0,0,0,0,0,0,0,1802505.621056,2393899.830696,0,0,0,0,0,0,0,10544152.7697016,0,0,0,0,5553102.909012,0,0,0,6371739.2018416,0,3976196.6234376,5410747.2811184,7392033.7265352,6346312.7364576,0,0,5342022.2268704,10747361.21172,0,0,0,13491146.1982464,0,0,9325168.7442984,0,0,0,3909382.470672,0,0,0,0,2384544.5583504,0,0,0,4418539.3907712,0,0,0,0,0,2336551.350328,11113558.178672,0,0,0,0,0,0,0,13663.9694968,0,0,0,3685413.9172584,0,0,0,0,0,0,0,1475746.331184,0,0,0,0,2078717.95572,0,12104099.4147624,16474680.599312,0,3121445.559968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677657.0120112,0,0,0,0,0,0,0,0,0,0,0,4267093.8490528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734378.48638,0,8882793.929776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3378255.5444184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71814808.963152,57317406.013,50865999.6419288,35488749.8296576,67599483.9305032,13432584.8314104,37232879.8392,51815545.303688,0,24906300.8801824,37275117.5091528,52953583.5055536,20685415.2771576,64596099.8903808,5715420.8193976,0,8596268.1226944,55248883.5897408,38438665.267236,14949286.9105952,741125.0137536,23110250.479988,21208034.914976,9696513.3750016,7835144.2245824,20163892.6270936,10557439.405092,44095947.4214784,27454296.2459584,20092935.1810984,25838032.6589616,9674621.16984,15902426.170336,99878.014388,0,2542396.2262848,9356022.3614976,35584643.7022648,20188278.5063192,0,10334156.3372152,0,7431596.4540672,5662534.216976,15549747.323568,0,16198960.1792216,7004580.651128,0,116546.060288,0,32003881.4579136,15450594.173388,10604711.586272,15759311.3750976,44751.6029744,0,13929323.0589184,9162231.5760416,0,20587053.2926464,16779054.1018704,8437011.93456,14086054.8683792,8143418.4409224,0,0,46947.956892,0,335292.1769664,0,65560.484016,19534716.67384,25519368.1440096,0,0,1412101.952928,11744972.8008768,0,0,0,0,7575488.1382392,18670869.9649296,0,8560096.490832,0,0,0,0,0,0,0,16722575.9674416,0,4991681.2311936,0,0,62871.1243488,0,0,0,0,7252454.25208,0,0,0,0,0,7300963.183296,16730.8899424,0,0,3486268.3559144,1946622.1878184,0,0,0,0,7263199.7863392,0,0,2581043.7737248,0,13474926.1337704,7662323.2186752,0,0,0,0,93884.6776224,6737873.22054,12523.1343552,0,1256182.9293208,0,0,0,0,0,0,0,0,7608607.6350816,1361415.676616,0,0,0,0,6179194.1592,6680463.4224,0,0,0,0,16317867.3720816,8777818.23492,0,0,0,2994823.549824,0,0,0,2707473.365312,0,85509.0416432,0,0,14685819.540336,6844313.1287704,0,0,0,4434534.554208,4243284.318212,0,0,14156562.3407712,6278579.854336,0,0,0,0,0,0,0,0,0,0,2517738.2028432,0,2219350.981304,0,9059098.807944,0,0,0,0,0,0,0,0,1361169.3147504,0,0,14306291.4653392,0,0,0,0,0,0,1525889.146272,0,4790116.3949056,3179713.7811888,0,0,0,0,0,0,4186577.3166352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14769089.9253936,0,0,13902934.5502128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7047405.68464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5431287.0153376,0,0,0,0,0,0,0,0,5222194.2694944,0,0,0,0,0,0,0,1463821.6925376,3436575.747384,0
101055880.19176,91206263.680676,81395150.1484704,50996467.9992192,55842957.774156,38578877.1360576,30688507.084768,88666060.2649288,24906300.8801824,0,81064008.72476,122623889.195045,76574733.2829488,86099901.6836664,55424459.429568,18495041.7193856,15742386.0561696,0,109700232.698604,8276244.2651432,0,17329953.657096,2033986.7347616,46178780.0190288,76515233.1664384,51020.382016,10093401.7184648,75258827.340424,44128671.85026,3357543.1974552,24588945.0133176,22318630.2537336,31787051.5633728,30885631.43034,50494136.461964,22772459.4494112,18323363.8779648,25795082.5320168,4688330.304904,21784048.915776,23484303.2464248,19013515.1338944,21402174.0398904,4215216.6192904,0,2552397.9611104,0,13794302.9343888,32446974.6388512,9587675.4932952,0,0,6110238.0739008,7601917.686912,0,11584516.8996672,46122706.1656296,7850254.39168,6683929.0212016,2163239.3675488,34093063.9578912,27156224.3907552,19731213.5902856,0,0,40012225.898112,8409300.9117936,0,6204976.877612,5595500.6985312,4261493.747328,9941958.72668,0,0,4174799.1955496,0,0,0,8831972.2433216,2239971.4834936,13883748.604784,8889514.4600944,0,0,6118011.4137032,0,4758890.08404,13512456.0109728,8837706.866352,12715.7428856,6711094.6886928,4358404.060308,7160288.351568,0,0,0,0,3966639.2043944,0,4782697.7636112,5600937.76866,0,2071048.9473872,0,0,10671554.4516672,0,0,4234703.00472,0,0,5964583.2747904,0,0,406531.777536,7126771.4881344,0,0,0,0,0,0,0,0,0,0,0,2257824.45096,0,0,0,0,0,0,589990.657956,0,0,6660891.7206048,0,3924969.3624384,0,0,4539785.2008992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409691.1741056,0,1110262.8268368,0,9143933.428488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
